"CUSTOMER_ID","F_NAME","L_NAME","CUST_ZIP","VALIDITY","GENDER","CHURN_FLAG","CUS_LONG","CUS_LAT"
"133529","Robert","Rios","22722","(2011-06-30, 9999-12-31)","M ","Y","-78.227068","38.466262"
"8323","Boyce","Cortez","04282","(2014-12-10, 9999-12-31)","M ","N","-70.24798","44.265107"
"217972","Mckinley","Mcgee","79094","(2015-12-19, 9999-12-31)","M ","Y","-101.5097","34.840077"
"177209","Rudy","Zuniga","04001","(2011-03-14, 9999-12-31)","M ","Y","-70.923465","43.519795"
"66256","Ernesto","Pruitt","98563","(2013-07-13, 9999-12-31)","M ","Y","-123.615371","47.193599"
"51248","Jacquelyn","Baxter","19310","(2010-08-21, 9999-12-31)","F ","N","-75.972822","39.93509"
"85975","Ursula","Kirk","54489","(2010-08-19, 9999-12-31)","F ","Y","-90.003987","44.460777"
"138709","Harland","Davies","31629","(2011-12-09, 9999-12-31)","M ","Y","-83.689394","30.816844"
"133998","Joanna","Perez","13679","(2011-09-26, 9999-12-31)","F ","Y","-75.770605","44.319891"
"48699","Luther","Stephens","82838","(2010-04-17, 9999-12-31)","M ","N","-107.577595","44.933008"
"53511","Sophia","Morgan","71463","(2012-06-20, 9999-12-31)","F ","N","-92.609872","30.810055"
"13686","Hazel","Lam","87110","(2012-02-06, 9999-12-31)","F ","N","-106.578147","35.108194"
"126820","Lawanda","Graham","65658","(2014-09-24, 9999-12-31)","F ","Y","-93.637963","36.540154"
"81428","Ladonna","Blevins","37080","(2012-10-26, 9999-12-31)","F ","N","-86.916886","36.332761"
"28694","Megan","Frederick","94129","(2015-02-22, 9999-12-31)","F ","N","-122.464462","37.797336"
"39441","Erika","Anthony","53803","(2015-01-31, 9999-12-31)","F ","N","-90.353641","42.559514"
"74168","Deanne","Villarreal","54450","(2015-04-26, 9999-12-31)","F ","N","-89.04097","45.004292"
"233613","Tyrell","Hendricks","14066","(2013-02-27, 9999-12-31)","M ","Y","-78.185536","42.629054"
"63972","Wilfredo","Donovan","78259","(2010-06-18, 9999-12-31)","M ","N","-98.427068","29.627214"
"231064","Fritz","Soto","13860","(2010-10-03, 9999-12-31)","M ","Y","-74.932972","42.453131"
"134263","Elisabeth","Kirby","42372","(2015-10-17, 9999-12-31)","F ","Y","-87.269553","37.406181"
"124353","Brittney","Petty","87578","(2012-05-16, 9999-12-31)","F ","Y","-105.770114","36.047441"
"72557","Erin","Norman","99667","(2015-01-19, 9999-12-31)","F ","Y","-152.125307","61.678982"
"14624","Domenic","Moran","13626","(2015-01-11, 9999-12-31)","M ","N","-75.734774","43.830086"
"44722","Jacklyn","Waller","33852","(2014-10-12, 9999-12-31)","F ","N","-81.373963","27.239337"
"225966","Mike","Hodges","70725","(2013-02-23, 9999-12-31)","M ","Y","-90.95943","30.128093"
"128023","Lily","Reid","12022","(2012-11-16, 9999-12-31)","F ","Y","-73.333851","42.656951"
"228984","Aubrey","Townsend","90249","(2013-11-17, 9999-12-31)","M ","Y","-118.315697","33.90139"
"232185","Samantha","Kane","00662","(2014-05-18, 9999-12-31)","F ","Y","-67.015781","18.46832"
"1100107","Jenni","Forsberg","73013","(2014-08-31, 9999-12-31)","F ","N","-97.484375","35.618788"
"187649","Derrick","Decker","69127","(2012-07-17, 9999-12-31)","M ","Y","-101.932112","41.142762"
"16969","Alisa","Shaffer","18840","(2010-05-25, 9999-12-31)","F ","N","-76.534965","41.971552"
"58201","Debbie","Acevedo","37172","(2010-04-12, 9999-12-31)","F ","N","-86.862187","36.532412"
"79144","Aron","Schneider","13439","(2010-06-26, 9999-12-31)","M ","N","-74.995275","42.857316"
"7629","Lesa","Cochran","53118","(2012-06-11, 9999-12-31)","F ","N","-88.49154","42.962493"
"29979","Rosalind","Reed","22845","(2010-01-16, 9999-12-31)","F ","N","-78.8164","38.786332"
"72353","Bernadine","Hinton","23336","(2013-09-01, 9999-12-31)","F ","Y","-75.334522","37.954605"
"210468","Pat","Villegas","54654","(2011-09-28, 9999-12-31)","F ","Y","-90.964018","43.269653"
"11116","Hai","Goodman","61605","(2015-10-08, 9999-12-31)","M ","N","-89.633277","40.676584"
"114891","Tameka","Wade","11792","(2010-10-04, 9999-12-31)","F ","Y","-72.825588","40.954997"
"89992","Charity","Pearson","03218","(2010-07-13, 9999-12-31)","F ","Y","-71.277262","43.338034"
"50636","Pat","Olsen","62933","(2014-05-22, 9999-12-31)","F ","N","-89.025656","37.772371"
"132448","Fabian","Silva","73132","(2015-06-29, 9999-12-31)","M ","Y","-97.633325","35.5534"
"87994","Irene","Espinoza","46795","(2015-03-16, 9999-12-31)","F ","Y","-85.330905","41.553974"
"3469","Elsie","Hodges","76874","(2014-09-30, 9999-12-31)","F ","N","-100.06915","30.45867"
"91012","Janelle","Casey","08555","(2015-10-19, 9999-12-31)","F ","Y","-74.470792","40.218286"
"214811","Roberta","Bradshaw","13028","(2011-04-10, 9999-12-31)","F ","Y","-75.945294","43.305216"
"20721","Sophia","Hall","27962","(2015-10-15, 9999-12-31)","F ","N","-76.744743","35.790464"
"91399","Alphonso","Dawson","27937","(2011-11-04, 9999-12-31)","M ","Y","-76.780733","36.504334"
"43458","Adrian","Houston","25103","(2010-03-22, 9999-12-31)","M ","N","-81.381089","38.180757"
"55917","Cody","Mccarty","95677","(2013-06-04, 9999-12-31)","M ","N","-121.234854","38.791075"
"40909","Kurtis","Powell","30559","(2014-01-01, 9999-12-31)","M ","N","-84.274319","34.957885"
"78654","Freda","Deleon","15038","(2012-01-21, 9999-12-31)","F ","N","-79.925568","40.250809"
"235081","Larry","Meadows","88311","(2015-06-01, 9999-12-31)","M ","Y","-105.990607","32.812102"
"88646","Lily","Mullins","78659","(2015-07-06, 9999-12-31)","F ","Y","-97.125389","30.207417"
"173375","Fernando","Dillon","92595","(2012-02-28, 9999-12-31)","M ","Y","-117.259304","33.617844"
"7221","Hazel","Burns","40403","(2013-12-30, 9999-12-31)","F ","N","-84.271931","37.570447"
"106102","Freda","Cruz","06606","(2014-11-26, 9999-12-31)","F ","Y","-73.206673","41.21211"
"66378","Geneva","Vega","27326","(2012-10-16, 9999-12-31)","F ","Y","-79.556845","36.464116"
"41378","Dollie","Melton","94705","(2011-05-07, 9999-12-31)","F ","N","-122.238209","37.865183"
"139687","Bruce","Yates","88418","(2012-04-01, 9999-12-31)","M ","Y","-103.684739","36.725861"
"250171","Earnestine","Dunlap","14485","(2014-01-03, 9999-12-31)","F ","Y","-77.601026","42.882635"
"2123","Glenna","Rubio","97024","(2014-11-13, 9999-12-31)","F ","N","-122.442346","45.546622"
"98455","Ronda","Mcmillan","29426","(2012-11-09, 9999-12-31)","F ","Y","-80.370638","32.797192"
"219032","Rudy","Villegas","78585","(2012-02-19, 9999-12-31)","M ","Y","-99.111146","26.523344"
"191483","Stacey","Townsend","34117","(2010-12-31, 9999-12-31)","F ","Y","-81.605176","26.18103"
"126473","Winifred","Harris","68863","(2013-03-18, 9999-12-31)","F ","Y","-99.532137","40.766301"
"228841","Broderick","Mcfarland","76629","(2012-08-19, 9999-12-31)","M ","Y","-96.651785","31.14975"
"34383","Katina","Nash","23665","(2011-04-02, 9999-12-31)","F ","N","-76.365498","37.084498"
"88728","Eileen","Mcmillan","79052","(2012-04-07, 9999-12-31)","F ","Y","-101.742898","34.361819"
"74290","Leonel","Charles","64153","(2012-10-19, 9999-12-31)","M ","N","-94.726643","39.274581"
"108447","Lucy","Lowe","11780","(2011-12-05, 9999-12-31)","F ","Y","-73.174729","40.909287"
"164769","Mikel","Sparks","22937","(2012-03-13, 9999-12-31)","M ","Y","-78.619207","37.797229"
"1736","Virgil","Montoya","36578","(2014-12-24, 9999-12-31)","M ","N","-87.779057","30.749286"
"55040","Shawn","Pruitt","72587","(2011-06-16, 9999-12-31)","M ","N","-91.816758","36.225589"
"236284","Rogelio","Payne","73450","(2015-12-24, 9999-12-31)","M ","Y","-96.533234","34.263432"
"77777","Bradford","Perkins","57451","(2013-05-08, 9999-12-31)","M ","N","-98.949115","45.42849"
"194297","Sybil","Mckay","92543","(2011-05-08, 9999-12-31)","F ","Y","-116.963506","33.667301"
"3326","Conrad","Harris","43107","(2010-06-05, 9999-12-31)","M ","N","-82.414529","39.692825"
"211936","Jacinto","Kennedy","61572","(2014-01-10, 9999-12-31)","M ","Y","-90.044471","40.80317"
"42764","Elijah","Meadows","89086","(2015-04-20, 9999-12-31)","M ","N","-115.10859","36.292253"
"166931","Arturo","Oliver","28023","(2010-10-29, 9999-12-31)","M ","Y","-80.602258","35.567714"
"110506","Regina","Hendricks","44443","(2013-07-12, 9999-12-31)","F ","Y","-80.604431","40.933667"
"51635","Adrian","Reid","59089","(2011-02-02, 9999-12-31)","M ","N","-107.360831","45.08284"
"125596","Sherri","Cantu","61036","(2010-04-30, 9999-12-31)","F ","Y","-90.375911","42.413677"
"52104","Malinda","Rasmussen","56060","(2014-07-30, 9999-12-31)","F ","N","-94.44103","43.928718"
"78042","Lou","Steele","54758","(2015-06-13, 9999-12-31)","M ","N","-91.216523","44.557943"
"29836","Angelique","Sullivan","90240","(2012-05-31, 9999-12-31)","F ","N","-118.118346","33.955729"
"253433","Jon","Carson","27040","(2014-06-01, 9999-12-31)","M ","Y","-80.393045","36.169312"
"95029","Karla","Bishop","17751","(2012-01-29, 9999-12-31)","F ","Y","-77.54479","41.153528"
"73413","Eve","Glenn","83232","(2012-09-13, 9999-12-31)","F ","Y","-111.971088","42.138463"
"92480","Dino","Mendez","55935","(2010-02-23, 9999-12-31)","M ","Y","-92.121472","43.753751"
"121436","Brady","Novak","35824","(2012-10-31, 9999-12-31)","M ","Y","-86.752068","34.644914"
"65114","Rosalinda","Cannon","43615","(2015-01-30, 9999-12-31)","F ","N","-83.673822","41.650277"
"6140","Ezra","Jennings","15783","(2013-08-02, 9999-12-31)","M ","N","-79.343219","40.609214"
"84833","Lino","Oliver","01607","(2010-01-26, 9999-12-31)","M ","Y","-71.788894","42.225974"
"225598","Luther","Hooper","54846","(2012-06-08, 9999-12-31)","M ","Y","-90.720238","46.378316"
"48413","Luz","Pearson","75035","(2012-08-29, 9999-12-31)","F ","N","-96.790193","33.16313"
"3591","Amber","Browning","07926","(2014-08-03, 9999-12-31)","F ","N","-74.570122","40.801262"
"240036","Lenore","Hahn","00728","(2011-02-28, 9999-12-31)","F ","Y","-66.664116","17.989853"
"29346","Vicente","Crosby","22740","(2011-05-24, 9999-12-31)","M ","N","-78.286953","38.64569"
"127758","Thurman","Stephens","05759","(2010-08-29, 9999-12-31)","M ","Y","-72.964801","43.532111"
"94070","Karin","Davies","50001","(2011-10-08, 9999-12-31)","F ","Y","-93.433418","41.362724"
"43315","William","Dudley","11374","(2011-09-12, 9999-12-31)","M ","N","-73.861526","40.726418"
"113789","Antonia","Summers","30809","(2015-03-22, 9999-12-31)","F ","Y","-82.170395","33.55603"
"147946","Janna","Gould","56022","(2013-04-05, 9999-12-31)","F ","Y","-94.839326","44.053561"
"116807","Marlin","Curry","30310","(2012-11-09, 9999-12-31)","M ","Y","-84.425995","33.726586"
"77655","Jacklyn","Graham","98923","(2014-03-15, 9999-12-31)","F ","N","-120.71763","46.666324"
"4529","Andreas","Nichols","04419","(2011-12-27, 9999-12-31)","M ","N","-69.003117","44.800454"
"60954","Deana","Ali","70757","(2015-01-25, 9999-12-31)","F ","N","-91.519489","30.489381"
"196621","Lessie","Valenzuela","68847","(2015-05-21, 9999-12-31)","F ","Y","-99.017084","40.76003"
"105959","Melinda","Hurley","84074","(2014-02-26, 9999-12-31)","F ","Y","-112.265744","40.556201"
"86892","Adrian","Burch","37206","(2014-06-24, 9999-12-31)","M ","Y","-86.731083","36.179319"
"125678","Leon","Mcintyre","15467","(2015-09-06, 9999-12-31)","M ","Y","-79.926068","39.784799"
"64624","Burl","Madden","16311","(2010-04-20, 9999-12-31)","M ","Y","-80.042383","41.462167"
"13400","Silas","Little","20714","(2013-03-01, 9999-12-31)","M ","N","-76.557178","38.724359"
"188505","Dalton","Swanson","47957","(2015-03-11, 9999-12-31)","M ","Y","-86.874731","41.086146"
"52838","Manuela","Clay","05765","(2014-12-13, 9999-12-31)","F ","N","-73.034649","43.651666"
"233510","Shawna","Decker","78632","(2011-06-07, 9999-12-31)","F ","Y","-97.470663","29.69611"
"100861","Tanner","Hurst","24435","(2013-03-16, 9999-12-31)","M ","Y","-79.301938","37.87264"
"81794","Kip","Blackwell","54843","(2011-08-10, 9999-12-31)","M ","N","-91.293027","46.023604"
"101330","Sarah","Rush","58737","(2010-01-02, 9999-12-31)","F ","Y","-102.382326","48.915978"
"126799","Kelly","Dalton","85048","(2011-11-18, 9999-12-31)","F ","Y","-112.057185","33.312552"
"180206","Constance","Moody","45817","(2014-10-08, 9999-12-31)","F ","Y","-83.883975","40.878759"
"239546","Jacinto","Wang","78861","(2014-12-10, 9999-12-31)","M ","Y","-99.149034","29.430007"
"11789","Norman","Daniels","98671","(2011-02-26, 9999-12-31)","M ","N","-122.238447","45.61442"
"84812","Deana","Decker","54499","(2015-08-10, 9999-12-31)","F ","Y","-89.176405","44.789831"
"91603","Conrad","Turner","54913","(2012-10-06, 9999-12-31)","M ","Y","-88.39997","44.335996"
"20088","Fritz","Mcmillan","39203","(2015-02-28, 9999-12-31)","M ","N","-90.200338","32.308883"
"21312","Rachael","Ballard","58571","(2014-02-16, 9999-12-31)","F ","N","-101.401288","47.281225"
"17539","Renaldo","Arias","76210","(2011-01-07, 9999-12-31)","M ","N","-97.096016","33.149467"
"114340","Keneth","Perry","62960","(2013-09-24, 9999-12-31)","M ","Y","-88.709403","37.225299"
"62544","Louie","Trevino","43430","(2013-03-10, 9999-12-31)","M ","N","-83.369834","41.522189"
"61219","Silas","Cannon","04635","(2011-07-19, 9999-12-31)","M ","N","-68.351482","44.172234"
"105000","Jenna","Zhang","86029","(2011-12-24, 9999-12-31)","F ","Y","-109.992631","35.021012"
"83956","Tara","Hardy","12169","(2012-03-18, 9999-12-31)","F ","Y","-73.448036","42.592887"
"116603","Stacey","Bailey","19320","(2012-06-10, 9999-12-31)","F ","Y","-75.83203","39.963092"
"58670","Adele","Case","68768","(2015-12-29, 9999-12-31)","F ","N","-97.066425","41.995221"
"125188","Isreal","Schwartz","98258","(2015-01-10, 9999-12-31)","M ","Y","-122.077404","48.04417"
"64706","Loren","Pittman","98577","(2015-04-05, 9999-12-31)","M ","Y","-123.610389","46.641849"
"117072","Maryanne","Howard","78830","(2014-08-18, 9999-12-31)","F ","Y","-99.50848","28.524903"
"126881","Joel","Goodman","46773","(2011-03-18, 9999-12-31)","M ","Y","-84.875607","40.982148"
"160466","Mallory","Clay","63133","(2014-05-13, 9999-12-31)","F ","Y","-90.305996","38.680917"
"9036","Kathie","Vazquez","43143","(2015-07-19, 9999-12-31)","F ","N","-83.28872","39.712424"
"64889","Gladys","Madden","52583","(2015-11-01, 9999-12-31)","F ","Y","-93.148924","40.793886"
"12054","Lenard","Mcclain","76085","(2013-05-13, 9999-12-31)","M ","N","-97.692173","32.861345"
"217074","Joe","Gaines","26408","(2013-05-09, 9999-12-31)","M ","Y","-80.306444","39.196594"
"6487","Edwin","Gould","40806","(2010-03-14, 9999-12-31)","M ","N","-83.297002","36.891244"
"194806","Juana","Beard","35475","(2010-07-05, 9999-12-31)","F ","Y","-87.593996","33.43438"
"124801","Richard","Simmons","21052","(2013-06-15, 9999-12-31)","M ","Y","-76.447067","39.205576"
"105265","Bettie","Briggs","66415","(2014-02-02, 9999-12-31)","F ","Y","-96.147458","39.688276"
"162159","Yvonne","Vang","62513","(2015-06-24, 9999-12-31)","F ","Y","-89.150811","39.721984"
"15255","Joel","Miller","93441","(2013-11-20, 9999-12-31)","M ","N","-119.985205","34.770605"
"111587","Krystal","Villegas","10960","(2012-09-11, 9999-12-31)","F ","Y","-73.924648","41.092068"
"108283","Jordan","Houston","95642","(2012-03-09, 9999-12-31)","M ","Y","-120.760921","38.343033"
"27613","Jayson","Walsh","84790","(2015-10-13, 9999-12-31)","M ","N","-113.577299","37.044186"
"142623","Samantha","Chang","65018","(2014-05-10, 9999-12-31)","F ","Y","-92.563126","38.620046"
"5345","Trudy","Ferrell","59735","(2010-11-06, 9999-12-31)","F ","N","-111.963356","45.616492"
"58180","Cedric","Decker","38475","(2014-10-16, 9999-12-31)","M ","N","-88.016092","35.253477"
"154512","Shawna","Rivera","92620","(2012-02-02, 9999-12-31)","F ","Y","-117.749139","33.714796"
"125922","Amber","Fry","61501","(2015-10-15, 9999-12-31)","F ","Y","-90.311915","40.228366"
"1100086","Laurie","Miller","92106","(2013-02-11, 9999-12-31)","F ","Y","-117.237613","32.710818"
"249803","Ola","Pearson","29741","(2010-02-23, 9999-12-31)","F ","Y","-80.195526","34.725288"
"247540","Heidi","Warren","99791","(2010-07-27, 9999-12-31)","F ","Y","-156.795478","70.468398"
"8077","Darla","Novak","04677","(2014-08-07, 9999-12-31)","F ","N","-68.181506","44.476822"
"61953","Elba","Proctor","55005","(2015-05-30, 9999-12-31)","F ","N","-93.218464","45.396107"
"230553","Bob","Reed","30903","(2015-01-18, 9999-12-31)","M ","Y","-82.162688","33.490148"
"87708","Catherine","Nichols","57652","(2010-03-25, 9999-12-31)","F ","Y","-100.658488","45.186392"
"205267","Lessie","Knapp","65486","(2013-10-17, 9999-12-31)","F ","Y","-92.328061","38.108287"
"37136","Garland","Waller","04643","(2011-04-21, 9999-12-31)","M ","N","-67.818538","44.538027"
"220357","Kathie","Durham","71008","(2014-06-28, 9999-12-31)","F ","Y","-92.968651","32.347123"
"40154","Elba","Mayo","82932","(2014-12-11, 9999-12-31)","F ","N","-109.357051","42.254134"
"153084","Elijah","Beltran","27231","(2011-09-08, 9999-12-31)","M ","Y","-79.169419","36.207715"
"18355","Diann","Ford","54666","(2014-09-14, 9999-12-31)","F ","N","-90.449672","44.170076"
"43824","Willie","Sexton","89801","(2012-06-11, 9999-12-31)","F ","N","-115.761405","41.247991"
"105816","Ernest","Browning","13071","(2013-07-01, 9999-12-31)","M ","Y","-76.542579","42.675114"
"86749","Joann","Stanton","49753","(2010-06-29, 9999-12-31)","F ","Y","-83.777038","45.017318"
"100249","Elba","Stevenson","38127","(2012-10-08, 9999-12-31)","F ","Y","-90.02679","35.242751"
"143357","Ollie","Yates","30019","(2013-06-26, 9999-12-31)","M ","Y","-83.883747","33.97561"
"27878","Abram","Ferrell","82723","(2014-01-11, 9999-12-31)","M ","N","-104.422888","44.001929"
"42213","Priscilla","Beck","70533","(2011-01-25, 9999-12-31)","F ","N","-92.046464","29.89014"
"25798","Jamel","Parsons","66035","(2012-12-31, 9999-12-31)","M ","N","-95.253591","39.870996"
"185813","Tameka","Dickerson","67626","(2010-05-02, 9999-12-31)","F ","Y","-98.716958","38.881563"
"94009","Freda","Lowe","93635","(2015-02-23, 9999-12-31)","F ","Y","-120.843579","37.068068"
"169112","Bettie","Robbins","63080","(2013-04-23, 9999-12-31)","F ","Y","-91.075962","38.192428"
"223457","Deangelo","Combs","46214","(2012-06-15, 9999-12-31)","M ","Y","-86.291528","39.792817"
"71455","Maryanne","Deleon","78227","(2014-09-18, 9999-12-31)","F ","Y","-98.630303","29.406624"
"26736","Harriett","Castillo","27817","(2014-07-25, 9999-12-31)","F ","N","-77.072002","35.447982"
"142215","Dean","Cowan","80740","(2010-04-29, 9999-12-31)","M ","Y","-103.382898","39.725661"
"88911","Diego","Villarreal","67758","(2011-04-12, 9999-12-31)","M ","Y","-101.764496","38.856631"
"221560","Loren","White","80511","(2010-06-01, 9999-12-31)","M ","Y","-105.572189","40.340181"
"111648","Norman","Joyce","58330","(2015-07-17, 9999-12-31)","M ","Y","-98.459621","48.449502"
"50125","Gwen","Horton","15752","(2013-07-15, 9999-12-31)","F ","N","-79.283249","40.540593"
"196560","Charity","Dennis","54603","(2014-09-18, 9999-12-31)","F ","Y","-91.241935","43.856762"
"202310","Tanner","Butler","28537","(2011-09-09, 9999-12-31)","M ","Y","-76.525812","35.237681"
"78715","Bernadine","Joyce","25030","(2012-08-25, 9999-12-31)","F ","N","-81.225847","38.453317"
"222029","Aubrey","Kirby","16236","(2010-02-13, 9999-12-31)","M ","Y","-79.522661","40.787838"
"11911","Brandie","Church","16331","(2015-09-08, 9999-12-31)","F ","N","-79.558676","41.293731"
"225047","Cheri","Cantrell","49310","(2013-04-16, 9999-12-31)","F ","Y","-85.047599","43.513858"
"51349","Ernesto","Chang","81522","(2012-05-30, 9999-12-31)","M ","N","-108.913333","38.618218"
"5589","Janna","Avila","55033","(2015-09-02, 9999-12-31)","F ","N","-92.864469","44.713918"
"116073","Debbie","Meadows","54943","(2010-10-02, 9999-12-31)","F ","Y","-89.59041","44.132814"
"84934","Conrad","Bond","92139","(2013-08-10, 9999-12-31)","M ","Y","-117.04889","32.679888"
"183815","Jenny","Durham","98107","(2012-03-30, 9999-12-31)","F ","Y","-122.377551","47.667527"
"152676","Deshawn","Horne","60952","(2010-11-20, 9999-12-31)","M ","Y","-88.250366","40.562795"
"68988","Roxie","Kelley","07970","(2015-08-18, 9999-12-31)","F ","Y","-74.572929","40.808084"
"110689","Charity","Martinez","36720","(2012-09-21, 9999-12-31)","F ","Y","-87.344594","32.158196"
"52287","Brenton","Sutton","41522","(2010-09-04, 9999-12-31)","M ","N","-82.389386","37.29719"
"252209","Ramon","Kane","98542","(2014-11-30, 9999-12-31)","M ","Y","-122.790632","46.525203"
"72006","Marguerite","Cochran","47720","(2010-05-06, 9999-12-31)","F ","Y","-87.641573","38.062897"
"75676","Renee","Melton","60152","(2013-03-26, 9999-12-31)","F ","N","-88.625501","42.237802"
"41622","Carlo","Norris","47346","(2012-09-18, 9999-12-31)","M ","N","-85.168192","39.931638"
"47841","Ollie","Savage","29130","(2012-04-22, 9999-12-31)","M ","N","-80.880412","34.331608"
"19354","Donn","Hurley","72416","(2010-08-21, 9999-12-31)","M ","N","-90.795722","35.963977"
"11421","Titus","Hines","18504","(2010-10-19, 9999-12-31)","M ","N","-75.699867","41.425521"
"37462","Ron","Ware","43571","(2015-03-29, 9999-12-31)","M ","N","-83.822816","41.513316"
"225312","Tammy","Petty","89081","(2010-07-27, 9999-12-31)","F ","Y","-115.107818","36.25789"
"82467","Davis","Sawyer","62230","(2012-10-16, 9999-12-31)","M ","N","-89.530995","38.635005"
"163606","Patrice","Fry","24301","(2014-07-26, 9999-12-31)","F ","Y","-80.810743","37.06771"
"124923","Ricardo","Griffin","32139","(2011-02-04, 9999-12-31)","M ","Y","-81.587309","29.372165"
"138789","Janis","Robinson","26343","(2015-01-03, 9999-12-31)","F ","Y","-80.421976","38.82223"
"148129","Kurtis","Haney","52223","(2015-08-17, 9999-12-31)","M ","Y","-91.324368","42.41258"
"49248","Bianca","Lam","49912","(2014-09-24, 9999-12-31)","F ","N","-89.194224","46.496716"
"162281","Tanner","Castaneda","12198","(2014-07-06, 9999-12-31)","M ","Y","-73.633574","42.672768"
"63400","Sydney","Zimmerman","42712","(2011-08-23, 9999-12-31)","M ","N","-86.108877","37.518754"
"76227","Jacquelyn","Montoya","33567","(2013-06-17, 9999-12-31)","F ","N","-82.116772","27.920609"
"111423","Katina","Pham","07106","(2013-08-23, 9999-12-31)","F ","Y","-74.230334","40.741817"
"225394","Vicente","Dillon","89003","(2011-02-25, 9999-12-31)","M ","Y","-116.744158","36.971364"
"13297","Amber","Dunlap","32062","(2012-03-12, 9999-12-31)","F ","N","-82.978338","30.137457"
"133773","Titus","Patel","12036","(2010-11-13, 9999-12-31)","M ","Y","-74.673053","42.541514"
"79428","Antione","Russell","52646","(2014-11-27, 9999-12-31)","M ","N","-90.998123","41.056576"
"18946","Edward","Farrell","44095","(2012-07-05, 9999-12-31)","M ","N","-81.441721","41.652326"
"231613","Vicente","Bridges","87028","(2010-06-14, 9999-12-31)","M ","Y","-106.76708","34.37961"
"190850","Olive","Crane","95465","(2014-07-23, 9999-12-31)","F ","Y","-123.063911","38.421934"
"6588","Zachariah","Velasquez","80812","(2010-05-29, 9999-12-31)","M ","N","-102.849918","39.619003"
"120559","Toni","Norris","56537","(2012-04-01, 9999-12-31)","F ","Y","-96.089793","46.275451"
"4508","Claude","Becker","37745","(2015-02-23, 9999-12-31)","M ","N","-82.820587","36.278036"
"253025","Sarah","Bullock","47841","(2012-07-28, 9999-12-31)","F ","Y","-87.114103","39.273899"
"69701","Eldridge","Bullock","31632","(2015-12-20, 9999-12-31)","M ","Y","-83.360313","30.987018"
"101778","Kelvin","Zhang","53594","(2012-09-20, 9999-12-31)","M ","Y","-88.973798","43.190831"
"64134","Karin","Simon","84633","(2013-11-30, 9999-12-31)","F ","Y","-111.90677","39.967495"
"6201","Russell","Zuniga","00725","(2012-06-07, 9999-12-31)","M ","N","-66.042375","18.218819"
"22616","Darla","Villegas","62690","(2010-02-07, 9999-12-31)","F ","N","-89.762809","39.505912"
"79510","Kathie","Harris","87715","(2015-06-21, 9999-12-31)","F ","N","-105.429042","36.017058"
"172721","Lanny","Pearson","66845","(2014-10-09, 9999-12-31)","M ","Y","-96.508392","38.298731"
"69783","Angelina","Ochoa","05906","(2013-11-26, 9999-12-31)","F ","Y","-71.705947","44.470995"
"122149","Jenna","Ho","93004","(2011-03-08, 9999-12-31)","F ","Y","-119.165615","34.278679"
"179981","Jon","Choi","04573","(2010-05-22, 9999-12-31)","M ","Y","-69.55233","43.951357"
"49778","Manuela","Vazquez","62088","(2014-09-15, 9999-12-31)","F ","N","-89.799816","39.01243"
"107141","Tammy","Burton","24167","(2011-06-18, 9999-12-31)","F ","Y","-80.724536","37.255259"
"33077","Felix","Pope","47382","(2014-10-18, 9999-12-31)","M ","N","-84.917484","40.236391"
"42417","Boyce","Castillo","04265","(2014-02-16, 9999-12-31)","M ","N","-70.042845","44.279255"
"33546","Rupert","Hardin","22315","(2010-07-13, 9999-12-31)","M ","N","-77.151192","38.758337"
"82324","Ronda","Gould","80544","(2012-04-22, 9999-12-31)","F ","N","-105.171093","40.103412"
"67417","Bud","Simmons","56266","(2013-08-12, 9999-12-31)","M ","Y","-94.914551","44.421064"
"190442","Aaron","Ryan","28453","(2014-02-10, 9999-12-31)","M ","Y","-78.076256","34.886439"
"250455","Fabian","Hodges","03911","(2011-04-17, 9999-12-31)","M ","Y","-70.626458","43.142293"
"224313","Fernando","Kelley","46706","(2015-11-16, 9999-12-31)","M ","Y","-85.032655","41.341594"
"185731","Kirsten","Navarro","67474","(2012-09-03, 9999-12-31)","F ","Y","-98.71694","39.576622"
"187893","Chester","Hansen","47143","(2015-07-24, 9999-12-31)","M ","Y","-85.768154","38.468623"
"225169","Steven","Vang","27326","(2013-12-24, 9999-12-31)","M ","Y","-79.556845","36.464116"
"78164","Gilbert","Hansen","23426","(2014-03-29, 9999-12-31)","M ","N","-75.689541","37.924102"
"107793","Deshawn","Velazquez","33128","(2013-05-20, 9999-12-31)","M ","Y","-80.203733","25.776168"
"1100065","Molly","Swenson","60081","(2015-01-25, 9999-12-31)","F ","Y","-88.22541","42.451014"
"190156","Bud","Sutton","64093","(2014-12-05, 9999-12-31)","M ","Y","-93.730884","38.792472"
"53347","Brady","Russell","27853","(2012-02-01, 9999-12-31)","M ","N","-77.285626","36.50858"
"61646","Mckinley","White","07719","(2014-04-10, 9999-12-31)","M ","N","-74.073226","40.168908"
"115522","Shawna","Nicholson","16646","(2014-12-24, 9999-12-31)","F ","Y","-78.72665","40.689706"
"231001","Ola","Mccann","49878","(2012-06-21, 9999-12-31)","F ","Y","-86.860412","45.945698"
"133630","Ariel","Zavala","29080","(2014-03-12, 9999-12-31)","M ","Y","-80.085577","34.012164"
"12012","Wilda","Marquez","19146","(2011-11-14, 9999-12-31)","F ","N","-75.184146","39.939496"
"108813","Sophie","King","30336","(2015-08-23, 9999-12-31)","F ","Y","-84.567535","33.738366"
